0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
20.3328698965,20.4303855709,20.4315007992,20.4530233859,20.1402165487,20.1661013454,20.3791349261,20.5083159034,20.1460992149,20.4604818589,20.4604818589,20.4387220607,20.1779941055,20.1639837689,20.4446102182,20.4640916473,20.3330611627,20.1762416485,20.4549721609,20.1647087632,20.4766533248,20.1613232429,20.4246780377,20.4490793042,20.1595104991,20.4721321368,20.16243969,20.4601440974,20.1674971048,20.3314529389
20.3328691855,20.4303848564,20.4315000847,20.4365970813,20.1402158445,20.1661006402,20.3791342134,20.4918895969,20.1460985104,20.4440555541,20.4440555541,20.438721346,20.1779933999,20.1639830639,20.4281839139,20.4476653423,20.3330604517,20.176240943,20.4385458563,20.164708058,20.4602270194,20.1613225379,20.4082517341,20.4326529997,20.1595097942,20.4557058315,20.162438985,20.4437177925,20.1674963996,20.3314522279
20.3328684745,20.430384142,20.4314993703,20.4200582857,20.1402151402,20.166099935,20.3791335008,20.4753507993,20.146097806,20.4275167582,20.4275167582,20.4387206312,20.1779926942,20.1639823587,20.4116451185,20.4311265462,20.3330597406,20.1762402374,20.4220070605,20.1647073529,20.4436882229,20.1613218329,20.3917129394,20.4161142042,20.1595090893,20.4391670352,20.1624382799,20.4271789966,20.1674956944,20.3314515169
20.3328677635,20.4303834275,20.4314986559,20.4034062624,20.1402144359,20.1660992298,20.3791327882,20.4586987741,20.1460971015,20.4108647346,20.4108647346,20.4387199165,20.1779919887,20.1639816536,20.3949930955,20.4144745226,20.3330590296,20.1762395319,20.4053550372,20.1647066478,20.4270361988,20.1613211278,20.3750609172,20.3994621811,20.1595083843,20.4225150112,20.1624375748,20.4105269731,20.1674949892,20.331450806
20.3328670524,20.4303827132,20.4314979414,20.3866402778,20.1402137317,20.1660985247,20.3791320756,20.4419327875,20.146096397,20.3940987498,20.3940987498,20.4387192019,20.1779912831,20.1639809485,20.3782271112,20.3977085376,20.3330583186,20.1762388263,20.3885890525,20.1647059426,20.4102702134,20.1613204228,20.3582949335,20.3826961966,20.1595076794,20.405749026,20.1624368697,20.3937609882,20.1674942839,20.331450095
20.3328663415,20.4303819987,20.431497227,20.3697595103,20.1402130274,20.1660978195,20.379131363,20.4250520181,20.1460956925,20.377217982,20.377217982,20.4387184872,20.1779905775,20.1639802435,20.361346344,20.3808277697,20.3330576076,20.1762381208,20.3717082849,20.1647052375,20.393389445,20.1613197178,20.341414167,20.3658154292,20.1595069744,20.3888682578,20.1624361647,20.3768802205,20.1674935787,20.331449384
20.3328656305,20.4303812843,20.4314965125,20.3527629801,20.1402123231,20.1660971144,20.3791306504,20.4080554859,20.1460949881,20.3602214515,20.3602214515,20.4387177725,20.1779898719,20.1639795384,20.3443498141,20.3638312391,20.3330568965,20.1762374152,20.3547117547,20.1647045323,20.376392914,20.1613190128,20.3244176378,20.3488188991,20.1595062695,20.3718717269,20.1624354596,20.35988369,20.1674928734,20.331448673
20.3328649195,20.4303805698,20.4314957981,20.3356496061,20.1402116189,20.1660964091,20.3791299377,20.3909421101,20.1460942836,20.3431080773,20.3431080773,20.4387170577,20.1779891663,20.1639788333,20.3272364404,20.3467178648,20.3330561855,20.1762367097,20.3375983806,20.1647038271,20.3592795392,20.1613183079,20.3073042649,20.3317055253,20.1595055646,20.3547583523,20.1624347545,20.3427703158,20.1674921681,20.331447962
20.3328642084,20.4303798554,20.4314950836,20.3184183643,20.1402109145,20.1660957039,20.3791292251,20.3737108663,20.1460935791,20.3258768352,20.3258768352,20.438716343,20.1779884607,20.1639781281,20.3100051989,20.3294866225,20.3330554746,20.1762360041,20.3203671387,20.164703122,20.3420482965,20.1613176029,20.290073024,20.3144742836,20.1595048596,20.3375271098,20.1624340495,20.3255390737,20.1674914629,20.3314472511
20.3328634974,20.4303791409,20.431494369,20.3010683541,20.1402102103,20.1660949988,20.3791285125,20.3563608542,20.1460928747,20.3085268248,20.3085268248,20.4387156283,20.1779877551,20.163977423,20.292655189,20.312136612,20.3330547635,20.1762352986,20.3030171285,20.1647024168,20.3246982856,20.1613168979,20.2727230148,20.2971242736,20.1595041546,20.320177099,20.1624333444,20.3081890633,20.1674907577,20.3314465401
20.3328627863,20.4303784265,20.4314936545,20.2836009058,20.140209506,20.1660942936,20.3791277998,20.338893404,20.1460921702,20.2910593762,20.2910593762,20.4387149136,20.1779870495,20.1639767179,20.275187741,20.2946691633,20.3330540524,20.1762345931,20.2855496801,20.1647017116,20.3072308364,20.1613161929,20.2552555675,20.2796568255,20.1595034496,20.30270965,20.1624326393,20.2907216148,20.1674900525,20.3314458291
20.3328620752,20.430377712,20.43149294,20.2660165188,20.1402088016,20.1660935884,20.3791270871,20.321309015,20.1460914657,20.2734749889,20.2734749889,20.4387141988,20.1779863439,20.1639760128,20.2576033542,20.2770847759,20.3330533413,20.1762338874,20.267965293,20.1647010064,20.2896464485,20.1613154878,20.2376711814,20.2620724385,20.1595027446,20.2851252623,20.1624319342,20.2731372275,20.1674893472,20.3314451181
20.3328613642,20.4303769975,20.4314922255,20.2483281227,20.1402080973,20.1660928833,20.3791263745,20.303620617,20.1460907613,20.2557865926,20.2557865926,20.4387134842,20.1779856383,20.1639753078,20.2399149585,20.2593963795,20.3330526303,20.176233182,20.2502768969,20.1647003014,20.2719580517,20.1613147828,20.228849086,20.2443840426,20.1595020397,20.2674368656,20.1624312292,20.2554488312,20.1674886419,20.3314444071
20.3328606531,20.4303762831,20.431491511,20.2305445868,20.140207393,20.1660921781,20.3791256619,20.2858370792,20.1460900567,20.2380030565,20.2380030565,20.4387127694,20.1779849326,20.1639746026,20.2221314229,20.2416128432,20.3330519193,20.1762324764,20.2324933609,20.1646995962,20.254174515,20.1613140777,20.2288483786,20.2266005069,20.1595013347,20.249653329,20.1624305241,20.237665295,20.1674879366,20.3314436961
20.332859942,20.4303755686,20.4314907965,20.2126604205,20.1402066887,20.1660914728,20.3791249492,20.2679529109,20.1460893521,20.2201188899,20.2201188899,20.4387120546,20.177984227,20.1639738975,20.2042472569,20.2237286765,20.3330512082,20.1762317709,20.2146091945,20.1646988911,20.2362903478,20.1613133727,20.2288476711,20.2087163407,20.1595006297,20.231769162,20.162429819,20.2197811285,20.1674872314,20.3314429851
19.6009565719,19.5919705263,19.6731780029,19.6899571348,19.7357260694,19.6675134106,19.583462431,19.6632660604,19.9087292506,19.5994627986,19.5994627986,20.5049493975,19.675694665,19.7249106413,19.7048056932,19.5886327375,19.6003495429,20.4033371226,20.2194544382,20.4433453835,19.5907073145,19.7330941587,19.7181556743,19.6742865,19.6008230308,19.7396669463,19.6020725802,19.6024325913,19.6046809208,19.6005680828
19.6009559712,19.5919699258,19.673177401,19.6899565326,19.7357254664,19.6675128088,19.5834618307,19.6632654587,19.9087286446,19.599462198,19.599462198,20.504948781,19.6756940631,19.7249100385,19.7048050907,19.5886321371,19.6003489423,20.4033365079,20.2194538267,20.443344768,19.5907067141,19.7330935557,19.7181550716,19.6742858981,19.6008224302,19.7396663433,19.6020719795,19.6024319906,19.6046803201,19.6005674822
19.6009553688,19.5919693235,19.6731767973,19.6899559286,19.7357248616,19.6675122052,19.5834612286,19.6632648552,19.9087280367,19.5994615956,19.5994615956,20.5049481627,19.6756934593,19.7249094338,19.7048044865,19.5886315349,19.6003483398,20.4033358913,20.2194532134,20.4433441508,19.5907061118,19.733092951,19.7181544671,19.6742852944,19.6008218278,19.7396657384,19.6020713771,19.6024313882,19.6046797176,19.6005668797
19.6009547646,19.5919687194,19.6731761918,19.6899553228,19.735724255,19.6675115998,19.5834606247,19.6632642498,19.9087274271,19.5994609914,19.5994609914,20.5049475426,19.6756928538,19.7249088274,19.7048038804,19.5886309308,19.6003477356,20.403335273,20.2194525983,20.4433435318,19.5907055077,19.7330923444,19.7181538608,19.6742846888,19.6008212235,19.7396651317,19.6020707728,19.6024307839,19.6046791133,19.6005662755
19.6009541586,19.5919681136,19.6731755845,19.6899547152,19.7357236466,19.6675109926,19.583460019,19.6632636427,19.9087268157,19.5994603854,19.5994603854,20.5049469207,19.6756922464,19.7249082192,19.7048032726,19.588630325,19.6003471296,20.4033346529,20.2194519814,20.4433429109,19.5907049019,19.7330917361,19.7181532527,19.6742840815,19.6008206175,19.7396645233,19.6020701668,19.6024301779,19.6046785072,19.6005656695
19.6009535508,19.591967506,19.6731749755,19.6899541059,19.7357230365,19.6675103837,19.5834594115,19.6632630339,19.9087262025,19.5994597776,19.5994597776,20.504946297,19.6756916373,19.7249076093,19.704802663,19.5886297175,19.6003465218,20.403334031,20.2194513628,20.4433422884,19.5907042943,19.733091126,19.7181526429,19.6742834725,19.6008200098,19.7396639131,19.602069559,19.60242957,19.6046778993,19.6005650617
19.6009529412,19.5919668966,19.6731743647,19.6899534947,19.7357224245,19.6675097729,19.5834588022,19.6632624232,19.9087255875,19.5994591681,19.5994591681,20.5049456716,19.6756910265,19.7249069976,19.7048020516,19.5886291082,19.6003459123,20.4033334074,20.2194507424,20.443341664,19.5907036849,19.7330905141,19.7181520313,19.6742828616,19.6008194002,19.7396633011,19.6020689494,19.6024289605,19.6046772897,19.6005644522
19.6009523299,19.5919662854,19.6731737521,19.6899528819,19.7357218108,19.6675091604,19.5834581912,19.6632618108,19.9087249708,19.5994585568,19.5994585568,20.5049450444,19.6756904138,19.7249063841,19.7048014384,19.588628497,19.600345301,20.4033327819,20.2194501202,20.4433410379,19.5907030738,19.7330899004,19.7181514179,19.674282249,19.6008187889,19.7396626873,19.6020683381,19.6024283491,19.6046766783,19.6005638408
19.6009517168,19.5919656725,19.6731731377,19.6899522672,19.7357211954,19.6675085462,19.5834575785,19.6632611966,19.9087243523,19.5994579438,19.5994579438,20.5049444154,19.6756897995,19.7249057688,19.7048008235,19.5886278842,19.6003446879,20.4033321548,20.2194494963,20.44334041,19.5907024609,19.7330892851,19.7181508028,19.6742816347,19.6008181758,19.7396620718,19.602067725,19.602427736,19.6046760652,19.6005632278
19.6009511021,19.5919650579,19.6731725217,19.6899516509,19.7357205783,19.6675079303,19.583456964,19.6632605808,19.9087237322,19.599457329,19.599457329,20.5049437848,19.6756891834,19.7249051519,19.704800207,19.5886272697,19.6003440732,20.4033315259,20.2194488706,20.4433397805,19.5907018464,19.733088668,19.718150186,19.6742810186,19.6008175611,19.7396614546,19.6020671102,19.6024271213,19.6046754504,19.6005626131
